start_lat,start_lon,end_lat,end_lon,start_node,end_node
43.074673,-89.464546,43.072918,-89.463696,294,225
43.073047,-89.457127,43.075451,-89.456624,229,276
43.072918,-89.463696,43.072879,-89.459796,225,201
43.072879,-89.459796,43.073047,-89.457127,201,229
43.075973,-89.466971,43.074097,-89.467913,274,245
43.074097,-89.467913,43.074673,-89.464546,245,294
