start_lat,start_lon,end_lat,end_lon,start_node,end_node
43.070914,-89.399689,43.070977,-89.403744,10,9
43.073353,-89.401358,43.073403,-89.403854,14,45
43.07408,-89.406253,43.075047,-89.406479,84,69
43.075047,-89.406479,43.073505,-89.407051,69,36
43.071983,-89.408983,43.071061,-89.407019,47,1
43.073403,-89.403854,43.07408,-89.406253,45,84
43.073505,-89.407051,43.071983,-89.408983,36,47
43.070977,-89.403744,43.073353,-89.401358,9,14
